Coleção;Identificação;Grupo;Série;Subsérie;Espécie/Tipologia;Descrição;Título;Título atribuído;Data;Data / Periodo;;Autoria;Idioma;Quantidade;Local de produção;Veículo de publicação;Local de publicação;Tipo de publicação;Gênero ;Forma;Formato;Escritura;Suporte;Dimensão;Estado de Conservação;Observações;Documentos relacionados;Número da caixa;;Nome da caixa;Número da pasta;Nome da pasta;NUMERO SERIE
1;BRFM_AM_03_026;1;5;1;96;"Congratulações da Associação dos Varejistas de Minas Gerais e da Associação Mineira da Farmácia ao jornal ""Estado de Minas"" a Frederico Morais pela série de matérias ""Eles construíram Minas"".";Congratulações das classes produtoras por reportagens do suplemento dominical;NULL;1963-05-12;;;;1;1 página;Belo Horizonte, MG;2;;;1;Original;1;Impresso;1;10,00 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;26
1;BRFM_AM_03_027;1;5;1;96;"Congratulações da Associação Comercial de Minas ao jornal ""Estado de Minas"" a Frederico Morais pela série de matérias ""Eles construíram Minas"".";Tabloide Econômico deste jornal foi alvo de elogio;NULL;1963-08-07;;;;1;1 página;Belo Horizonte, MG;2;;;1;Original;1;Impresso;1;12,50 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;27
1;BRFM_AM_03_028;1;5;1;96;"Congratulações ao jornal ""O Estado de Minas"" por veicular texto em homenagem a Américo René Gianneti.";Esforço de industrial pioneiro reconhecido pela imprensa mineira;NULL;1963-05-20;;;;1;1 página;Belo Horizonte, MG;2;;;1;Original;1;Impresso;1;9,50 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;28
1;BRFM_AM_03_029;1;5;1;96;"Congratulações da Associação Comercial de Minas ao jornal ""Estado de Minas"" pela série de matérias ""Eles construíram Minas"".";"Bem recebido o novo suplemento do ""Estado de Minas""";NULL;1963-05-20;;;;1;1 página;Belo Horizonte, MG;2;;;1;Original;1;Impresso;1;10,00 x 21,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;29
1;BRFM_AM_03_030;1;5;1;96;"Comentário sobre o texto publicado pelo jornal ""Estado de Minas"" sobre Jorge Davis.";Jorge Davis ;NULL;;;;Alberto Deodato;1;1 página;Belo Horizonte, MG;2;;;1;Original;1;Impresso;1;10,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;30
1;BRFM_AM_03_031;1;5;;32;"Christiano Guimarães agradece a Frederico Morais por texto produzido sobre seu pai e publicado no jornal ""Estado de Minas"".";;NULL;1963-05-06;;; Christiano Guimarães;1;1 página;Belo Horizonte, MG;;;;1;Original;1;Manuscrito;3;10,50 x 6,50 cm;Oxidado;;;;;;14;9;31
1;BRFM_AM_03_032;1;5;;14;"Agradecimento por reportagem sobre a família Gonçalves publicada no jornal ""Estado de Minas"".";;NULL;1963-09-04;;;[ilegível] Gonçalves;1;1 página;Belo Horizonte, MG;;;;1;Original;1;Manuscrito;2;15,50 x 21,00 cm;Acidificado / Amarelado, Manchado, Oxidado;;;;;;14;9;32
1;BRFM_AM_03_033;1;5;;14;"Agradecimento da presidência do Banco de Desenvolvimento de Minas Gerais a Frederico Morais por artigo publicado no jornal ""Estado de Minas"".";;NULL;1963-07-09;;;[ilegível];1;1 página;Belo Horizonte, MG;;;;1;Original;1;Manuscrito;2;15,00 x 21,00 cm;Acidificado / Amarelado, Manchado;;;;;;14;9;33
1;BRFM_AM_03_034;1;5;;14;"Agradecimento a Frederico Morais por artigo publicado no jornal ""Estado de Minas"".";;NULL;1963-07-07;;; Christiano Guimarães;1;3 páginas;Belo Horizonte, MG;;;;1;Original;1;Manuscrito;2;15,50 x 18,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;14;9;34
1;BRFM_AM_03_035;1;5;;14;"Agracecimento a Frederico Morais por artigo publicado no jornal ""Estado de Minas"" sobre Sebastião Augusto de Lima.";;NULL;1963-05-29;;;Sebastião Dayrell de Lima;1;1 página;São Paulo, SP;;;;1;Original;1;Datilografado;2;15,50 x 20,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;14;9;35
1;BRFM_AM_03_036;1;5;;14;"Carta de vereador não identificado de Belo Horizonte ao presidente da Câmara Municipal para que seja registrado um voto de congratulação ao jornal ""Estado de Minas"" por conta da série de reportagens ""Eles construíram Minas"".";;NULL;1963-06-27;;;;1;1 página;Belo Horizonte, MG;;;;1;Original;1;Datilografado, Manuscrito;2;22,00 x 28,00 cm;Acidificado / Amarelado, Manchado, Dobrado;No verso há anotações manuscritas.;;;;;14;9;36
1;BRFM_AM_03_037;1;5;;14;"Congratulações a Frederico Morais e ao jornal ""Estado de Minas"" por conta da série de reportagens ""Eles construíram Minas"".";;NULL;1963-05-13;;;Miguel A. Gonçalves de Souza, Cássio França;1;1 página;Belo Horizonte, MG;;;;1;Original;1;datilografado;2;22,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;14;9;37
1;BRFM_AM_03_038;1;5;;14;"Elogio ao trabalho de Frederico com a série de reportagens ""Eles construíram Minas"".";;NULL;1963-05-11;;;[ilegível];1;1 página;Belo Horizonte, MG;;;;1;Original;1;datilografado;2;22,00 x 32,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;14;9;38
1;BRFM_AM_04_001;1;6;;96;Exposição do escultor e arquiteto Piotr Kowalski realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Escultura de Kowalski;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;1
1;BRFM_AM_04_002;1;6;;96;Tentativa de institucionalização da vanguarda artística brasileira.;A Institucionalização da Vanguarda Brasileira;NULL;1960-12-14;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;29,00 x 16,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;2
1;BRFM_AM_04_003;1;6;;96;Crítica sobre a vanguarda artística brasileira.;Rio e a Vanguarda Brasileira;NULL;1966-09-01;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,00 x 10,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;3
1;BRFM_AM_04_004;1;6;;96;Crítica sobre obra do artísta plástico Rubens Gerchman.;A solidão social em Gerchman;NULL;1966-09-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;18,00 x 15,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;4
1;BRFM_AM_04_005;1;6;;96;Crítica sobre obra do escultor, desenhista e pintor Franz Weissmann.;"Claras Arquiteturas de Antanho; Organicidade Atual em Weissmann";NULL;1966-10-25;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;14,00 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;5
1;BRFM_AM_04_006;1;6;;96;Crítica sobre obra do escultor, desenhista e pintor Franz Weissmann.;Arte do particípio presente na virtualidade do atelier;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;13,50 x 39,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;6
1;BRFM_AM_04_007;1;6;;96;Crítica sobre a institucionalização da vanguarda artística brasileira.;Caixificação da vanguarda;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 17,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;7
1;BRFM_AM_04_008;1;6;;96;Crítica sobre o Salão Mineiro de 1966, realizado no Museu de Arte de Belo Horizonte.;Visita Tardia ao Salão Mineiro;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 17,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;8
1;BRFM_AM_04_009;1;6;;96;Crítica sobre a obra da escultura e pintora Lygia Clark.;Introdução à obra de Lygia Clark;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;18,00 x 28,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;9
1;BRFM_AM_04_010;1;6;;96;Crítica sobre a obra da escultura e pintora Lygia Clark.;"Roteiro de Lygia e ""Semaphora III""";NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;10
1;BRFM_AM_04_011;1;6;;96;Crítica sobre a pop art.;Pop: Arte Quente ou Fria;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 9,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;11
1;BRFM_AM_04_012;1;6;;96;Crítica sobre a ideia de realidade para artistas.;A Realidade dos Artistas;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;12
1;BRFM_AM_04_013;1;6;;96;"Crítica sobre entrevista concedida pelo recém-falecido André Breton a jornalista do ""Diário de Notícias"".";"""DN"" entrevista André Breton: está contra Dalí e Elluard";NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;13
1;BRFM_AM_04_014;1;6;;96;"Crítica sobre entrevista concedida pelo recém falecido André Breton a jornalista do ""Diário de Notícias"".";Breton Mergulha no Escafandro do Automatismo e Busca o Irracional;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;13,00 x 37,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;14
1;BRFM_AM_04_015;1;6;;96;Prêmio de incentivo a jovens artistas criado pelo Banco Nobre de Minas Gerais.;Novo incentivo a artistas jovens;NULL;1966-07-28;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;26,50 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;15
1;BRFM_AM_04_016;1;6;;96;Exposição de obras do pintor Corneille realizada na Galeria Relêvo.;Corneille Hoje na Relêvo;NULL;1966-08-22;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;16
1;BRFM_AM_04_017;1;6;;96;Locais que promovem a educação através da arte.;Cursos e tópicos;NULL;1966-09-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 11,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;17
1;BRFM_AM_04_018;1;6;;96;Programação cultural em museus do Rio de Janeiro.;O Que Ocorre Nas Galerias;NULL;1966-09-06;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;18
1;BRFM_AM_04_019;1;6;;96;Premiação concedida à pintora brasileira Regina Váter na Bienal de Córdoba.;Brasileiros em Córdoba: Regina Válter Premiada;NULL;1966-09-08;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 10,00 cm;Acidificado / Amarelado, Manchado;"O nome da pintora está escrito como ""Válter"" no título e ""Váter"" no texto do noticiário.";;;;;15;10;19
1;BRFM_AM_04_020;1;6;;96;Participação de artistas brasileiros na Bienal de Córdoba.;Brasileiros na Bienal de Córdoba Podem Ganhar no Debate Pop e Op;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;14,00 x 37,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;20
1;BRFM_AM_04_021;1;6;;96;"Adiamento do encerramento da exposição ""Opinião 66"", realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.";Digestiva e de Fácil Consumo;NULL;1966-09-11;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;21
1;BRFM_AM_04_022;1;6;;96;Exposição do escultor, desenhista, pintor e gravador Mário Cravo na Galeria Bonino.;Mário Cravo na Bonino em Outubro Salão do DF;NULL;1966-09-13;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;22
1;BRFM_AM_04_023;1;6;;96;Exposição da desenhista Teresa Nazar realizada na Galeria Goeldi.;A Melhor Exposição é a Teresa Nazar: Goeldi;NULL;1966-09-18;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 11,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;23
1;BRFM_AM_04_024;1;6;;96;Nota sobre o funcionamento da coluna e sobre eventos culturais brasileiros.;Salão de Brasília em Outubro: Bienal da Bahia Confirmada;NULL;1966-09-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 30,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;24
1;BRFM_AM_04_025;1;6;;96;Exposições ocorrendo no Rio de Janeiro.;Roteiro da Semana: Destaques com Darel, Bonomi, Corneille e Op. 66;NULL;1966-09-27;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,50 x 18,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;25
1;BRFM_AM_04_026;1;6;;96;Premiação a artistas pelo Salão Mineiro.;A Vez de Minas: 5 Milhões em Prêmios no Salão Mineiro;NULL;1966-09-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;26
1;BRFM_AM_04_027;1;6;;96;Novas mostras e exposições no Rio de Janeiro, entre elas a exposição do gravurista Iberê Camargo.;Iberê Entre a Vanguarda e o Tema;NULL;1966-10-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 20,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;27
1;BRFM_AM_04_028;1;6;;96;Arte na Bahia.;Bahia o novo e o velho na arte ou seja, mal cheirosa, fascinante Bahia;NULL;1966-12-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;28
1;BRFM_AM_04_029;1;6;;96;"Artistas indicados para a exposição ""JB/Resumo"", realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.";JB/Resumo: Nomes Indicados;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 15,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;29
1;BRFM_AM_04_030;1;6;;96;Salões do Paraná, de Belo Horizonte e de Brasília.;Os Três Próximos Salões;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;30
1;BRFM_AM_04_031;1;6;;96;Seleção de artistas para a Bienal da Bahia.;Júri corta 80% dos artistas cariocas à Bienal da Bahia;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;31
1;BRFM_AM_04_032;1;6;;96;Eventos artísticos a serem realizados no Rio de Janeiro no ano de 1966.;O Que Iremos Ver Ainda em 66;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;32
1;BRFM_AM_04_033;1;6;;96;Arte internacional e arte brasileira no exterior.;EE.EE/66: Novo Centro da Arte Internacional;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 16,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;33
1;BRFM_AM_04_034;1;6;;96;Eventos artísticos realizados no Brasil em 1966.;Primitivo Pop Pinta Astronautas;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;33,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;34
1;BRFM_AM_04_035;1;6;;96;Exposição de artistas brasileiros em Nova York, exposição do pintor Emeric Marcier na Galeria Relêvo e exposição dos alunos do pintor, desenhista e gravador Ivan Serpa realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Marcier: Arte Moderna Para Museus;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;26,50 x 14,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;35
1;BRFM_AM_04_036;1;6;;96;Exposição realizada no Museu de Arte Moderna do Rio de Janeiro MAM/SP e exposição do artista plástico Domênico Lazzarini na Galeria Morada.;O artista e a máquina, Lazzarini na Morada;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;36
1;BRFM_AM_04_037;1;6;;96;Roteiro semanal de artes plásticas no Rio de Janeiro.;Leilão da solidariedade é amor doado em cor, espaço e matéria;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 18,25 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;37
1;BRFM_AM_04_038;1;6;;96;Terceiro Salão de Brasília, exposições de brasileiros em Tóquio e Assunção e Prêmio Lúcio Moreira relativo ao V Salão do Automóvel.;Prêmio Lúcio Meira do Desenho Industrial;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 11,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;38
1;BRFM_AM_04_039;1;6;;96;Situação dos museus brasileiros.;Museus Brasileiros em Crise;NULL;1966-10-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;13,00 x 29,00 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;39
1;BRFM_AM_04_040;1;6;;96;Exposição realizada na Escola Nacional de Belas Artes.;A Arte Brasileira na ENBA;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;9,00 x 42,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;40
1;BRFM_AM_04_041;1;6;;96;Exposições realizadas no Rio de Janeiro.;Leve Um Mineiro Para casa;NULL;1905-05-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;9,00 x 36,50 cm;Acidificado / Amarelado, Manchado;;;;;;15;10;41
1;BRFM_AM_04_042;1;6;;96;Artista plástico Rubem Valentim.;"""Vivo abismado Diante do Mundo""";NULL;1967-05-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 14,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;42
1;BRFM_AM_04_043;1;6;;96;Artista plástico Vicente do Rêgo Monteiro.;Modernista, Antropófago, Pré-Colombiano;NULL;1967-10-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,50 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;43
1;BRFM_AM_04_044;1;6;;96;Exposição da artista plástica Teresinha Soares, realizada na Galeria Guignard.;Uma Nova Artista Mineira;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 14,50 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;44
1;BRFM_AM_04_045;1;6;;96;Participação dos artistas plásticos Maurício Nogueira Lima e Hélio Oiticica na Bienal de Tóquio.;Brasil na Bienal de Tóquio - 2;NULL;1967-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;18,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;45
1;BRFM_AM_04_046;1;6;;96;Participação dos artistas plásticos Nelson Leirner e Rubens Gerchman.;Brasil na Bienal de Tóquio - 3;NULL;1967-05-24;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,50 x 16,50 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;46
1;BRFM_AM_04_047;1;6;;96;"Projeto ""Noites de Gabiru"".";Gabiru: a arte do jogo e o rito;NULL;1967-05-25;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 23,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;47
1;BRFM_AM_04_048;1;6;;96;Exposição acerca da vanguarda artística paulista realizada na Galeria Rex, em São Paulo, dando destaque ao artista plástico Wesley Duke Lee.;A Longa Vida do Rei;NULL;1967-06-17;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;48
1;BRFM_AM_04_049;1;6;;96;Movimento artístico Cubismo.;Cubismo: significado e importância - 1;NULL;1967-06-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 16,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;49
1;BRFM_AM_04_050;1;6;;96;Movimento artístico Cubismo.;Cubismo: significado e importância - 2;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 13,50 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;50
1;BRFM_AM_04_051;1;6;;96;Movimento artístico chamado Cubismo e concurso de projetos para a decoração de rua do Carnaval 1967 no Rio de Janeiro.;Importância do Cubismo em Gráfico Sôbre Arte Moderna;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;13,50 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;51
1;BRFM_AM_04_052;1;6;;96;Movimento artístico Futurismo.;O Futurismo Italiano;NULL;1967-07-11;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 17,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;52
1;BRFM_AM_04_053;1;6;;96;Movimento artístico Futurismo.;Revisão do Futurismo;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;53
1;BRFM_AM_04_054;1;6;;96;Movimento artístico Futurismo.;Dada, um grito de guerra;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;18,00 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;54
1;BRFM_AM_04_055;1;6;;96;Movimento artístico Futurismo.;Dada, um Mal da Época;NULL;1905-05-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;27,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;55
1;BRFM_AM_04_056;1;6;;96;Movimento artístico chamado Pintura Metafísica.;A Pintura Metafísica;NULL;1967-07-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 11,00 cm;Acidificado / Amarelado, Manchado;;;;;;16;11;56
